Customer_ID,Age,Age_Group,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Annual_Income_Group,Credit_Score_Group,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,Tenure_in_Years,Total_Transactions,Total_Transactions_Group,Defaulted,CLV,CLV_Group,Total_Transactions2,Avg_Transaction_Amount
CUST_08067,56,50 - 59,Female,Divorced,PhD,Employed,37386,594,Middle Income,Fair,2,0.63,0.16,0,19,80,Moderate Activity,1,29795,Low Value,18,565.176
CUST_08068,53,50 - 59,Male,Single,Bachelor,Unemployed,76747,717,Upper Middle Income,Good,5,0.75,0.51,1,7,106,Moderate Activity,0,61256,Moderate Value,18,466.714
CUST_08069,33,30 - 39,Female,Married,Bachelor,Unemployed,77287,573,Upper Middle Income,Poor,3,0.73,0.57,1,29,27,Very Low Activity,0,82459,High Value,20,380.221
CUST_08070,34,30 - 39,Female,Married,Bachelor,Employed,42851,611,Middle Income,Fair,5,0.08,0.35,0,14,56,Low Activity,0,34019,Low Value,19,586.788
CUST_08071,53,50 - 59,Male,Divorced,Bachelor,Self-employed,51955,627,Middle Income,Fair,5,0.75,0.9,1,16,118,Moderate Activity,0,29616,Low Value,20,404.504
CUST_08072,49,40 - 49,Male,Married,High School,Employed,47928,627,Middle Income,Fair,5,0.66,0.7,0,4,77,Low Activity,1,31904,Low Value,21,717.593
CUST_08073,63,60 -69,Male,Married,Master,Self-employed,50360,543,Middle Income,Poor,8,0.61,0.66,1,5,29,Very Low Activity,0,35800,Low Value,25,573.59
CUST_08074,69,60 -69,Male,Married,High School,Unemployed,28849,624,Low Income,Fair,5,0.97,0.05,0,4,133,High Activity,1,33864,Low Value,25,579.841
CUST_08075,56,50 - 59,Female,Married,Bachelor,Employed,53722,672,Middle Income,Good,6,0.35,0.5,0,9,41,Low Activity,1,27801,Low Value,18,701.063
CUST_08076,64,60 -69,Male,Married,Master,Employed,54332,664,Middle Income,Fair,1,0.68,0.85,4,4,151,High Activity,0,30501,Low Value,21,484.897
CUST_08077,30,30 - 39,Female,Divorced,PhD,Employed,83696,524,Upper Middle Income,Poor,4,0.57,0.67,1,14,146,High Activity,1,48868,Moderate Value,16,361.23
CUST_08078,51,50 - 59,Male,Married,Master,Self-employed,62107,698,Upper Middle Income,Good,2,0.39,0.23,1,1,36,Very Low Activity,0,30789,Low Value,18,348.556
CUST_08079,26,20 - 29,Male,Single,High School,Employed,51893,678,Middle Income,Good,2,0.79,0.86,2,6,161,Very High Activity,1,19424,Low Value,26,448.972
CUST_08080,21,20 - 29,Female,Single,Bachelor,Employed,63319,562,Upper Middle Income,Poor,1,0.4,0.37,1,10,141,High Activity,0,33137,Low Value,22,341.11
CUST_08081,27,20 - 29,Female,Single,High School,Employed,39751,635,Middle Income,Fair,6,0.56,0.92,1,0,100,Moderate Activity,0,32299,Low Value,20,500.717
CUST_08082,47,40 - 49,Male,Single,PhD,Employed,61146,583,Upper Middle Income,Fair,3,0.56,0.51,0,13,129,High Activity,1,62317,Moderate Value,21,469.221
CUST_08083,41,40 - 49,Female,Single,High School,Unemployed,50058,705,Middle Income,Good,2,0.51,0.79,0,20,93,Moderate Activity,1,47819,Moderate Value,17,647.368
CUST_08084,48,40 - 49,Male,Married,PhD,Self-employed,61906,716,Upper Middle Income,Good,8,0.46,0.61,0,5,82,Moderate Activity,0,95889,High Value,25,384.712
CUST_08085,36,30 - 39,Female,Married,PhD,Employed,66920,686,Upper Middle Income,Good,5,0.17,0.29,2,15,62,Low Activity,0,73560,High Value,17,533.042
CUST_08086,66,60 -69,Male,Single,Master,Employed,51719,733,Middle Income,Good,1,0.24,0.65,0,25,80,Moderate Activity,1,19686,Low Value,17,523.617
CUST_08087,43,40 - 49,Male,Married,High School,Employed,64081,673,Upper Middle Income,Good,1,0.12,0.01,0,16,76,Low Activity,0,29943,Low Value,15,530.58
CUST_08088,40,40 - 49,Female,Single,High School,Employed,49628,654,Middle Income,Fair,2,0.72,0.84,1,25,87,Moderate Activity,1,26859,Low Value,17,389.479
CUST_08089,58,50 - 59,Male,Married,Master,Employed,44164,681,Middle Income,Good,3,0.74,0.97,2,6,29,Very Low Activity,0,11255,Low Value,18,485.325
CUST_08090,45,40 - 49,Male,Single,Master,Employed,73735,606,Upper Middle Income,Fair,2,0.64,0.21,2,15,49,Low Activity,1,111998,Very High Value,19,697.893
CUST_08091,48,40 - 49,Male,Married,PhD,Employed,75421,595,Upper Middle Income,Fair,2,0.92,0.88,1,0,133,High Activity,1,75442,High Value,19,543.298
CUST_08092,25,20 - 29,Female,Divorced,High School,Employed,63101,639,Upper Middle Income,Fair,5,0.26,0.17,1,14,68,Low Activity,0,51955,Moderate Value,20,512.62
CUST_08093,41,40 - 49,Female,Single,Master,Employed,71715,627,Upper Middle Income,Fair,7,0.82,0.49,0,3,35,Very Low Activity,1,61775,Moderate Value,18,650.63
CUST_08094,38,30 - 39,Female,Married,Bachelor,Employed,36811,611,Middle Income,Fair,1,0.19,0.29,3,5,26,Very Low Activity,1,23263,Low Value,17,707.343
CUST_08095,67,60 -69,Male,Married,Bachelor,Employed,72325,729,Upper Middle Income,Good,1,0.07,0.19,3,18,198,Very High Activity,0,41381,Moderate Value,20,388.333
CUST_08096,26,20 - 29,Female,Single,Bachelor,Self-employed,81401,611,Upper Middle Income,Fair,2,0,0.76,0,5,110,Moderate Activity,0,36111,Low Value,35,464.355
CUST_08097,49,40 - 49,Male,Divorced,Bachelor,Employed,69057,574,Upper Middle Income,Poor,2,0.58,0.81,2,29,68,Low Activity,0,86036,High Value,23,522.593
CUST_08098,39,30 - 39,Male,Married,High School,Self-employed,58085,574,Middle Income,Poor,1,0.78,0.84,2,2,25,Very Low Activity,0,40816,Moderate Value,19,414.786
CUST_08099,53,50 - 59,Female,Single,High School,Unemployed,39990,656,Middle Income,Fair,9,0.82,0.01,0,12,146,High Activity,0,68302,Moderate Value,14,605.709
CUST_08100,21,20 - 29,Male,Single,Bachelor,Employed,68152,731,Upper Middle Income,Good,7,0.47,0.85,2,24,40,Low Activity,0,20653,Low Value,23,528.084
CUST_08101,65,60 -69,Male,Married,Bachelor,Employed,68339,546,Upper Middle Income,Poor,7,0.06,0.05,1,16,143,High Activity,0,40473,Moderate Value,22,605.34
CUST_08102,23,20 - 29,Female,Married,Bachelor,Employed,76378,677,Upper Middle Income,Good,6,0.04,0.45,3,15,187,Very High Activity,0,31255,Low Value,19,335.81
CUST_08103,62,60 -69,Female,Single,High School,Employed,55144,713,Middle Income,Good,6,0.92,0.18,0,29,120,High Activity,1,17278,Low Value,25,595.946
CUST_08104,41,40 - 49,Male,Married,PhD,Employed,51454,604,Middle Income,Fair,6,0.09,0.91,0,9,149,High Activity,0,6417,Very Low Value,17,459.156
CUST_08105,55,50 - 59,Male,Single,Master,Employed,48588,601,Middle Income,Fair,2,0.78,0.58,0,3,142,High Activity,0,63290,Moderate Value,17,350.499
CUST_08106,61,60 -69,Female,Married,Master,Self-employed,46122,748,Middle Income,Very Good,7,0.07,0.47,1,12,34,Very Low Activity,0,11709,Low Value,17,399.182
CUST_08107,60,60 -69,Male,Married,High School,Employed,67385,714,Upper Middle Income,Good,4,0.18,0.44,1,17,113,Moderate Activity,0,41679,Moderate Value,24,363.499
CUST_08108,23,20 - 29,Male,Married,High School,Employed,59473,624,Middle Income,Fair,2,0.16,0.4,4,9,103,Moderate Activity,1,48434,Moderate Value,27,314.817
CUST_08109,45,40 - 49,Male,Married,Master,Self-employed,67011,670,Upper Middle Income,Good,9,0.28,0.47,1,19,168,Very High Activity,0,54682,Moderate Value,19,422.351
CUST_08110,65,60 -69,Female,Married,High School,Unemployed,62296,649,Upper Middle Income,Fair,7,0.41,0.57,1,4,178,Very High Activity,0,80947,High Value,15,378.535
CUST_08111,58,50 - 59,Male,Single,Bachelor,Employed,53781,696,Middle Income,Good,6,0.12,0.82,0,3,104,Moderate Activity,0,13492,Low Value,14,432.761
CUST_08112,65,60 -69,Male,Married,High School,Employed,46895,646,Middle Income,Fair,5,0.97,0.24,1,27,160,Very High Activity,0,15838,Low Value,20,471.86
CUST_08113,40,40 - 49,Male,Single,Bachelor,Employed,79866,615,Upper Middle Income,Fair,3,0,0.8,0,7,64,Low Activity,0,63932,Moderate Value,26,390.557
CUST_08114,64,60 -69,Male,Married,Master,Employed,63374,616,Upper Middle Income,Fair,1,0.77,0.83,0,23,18,Very Low Activity,1,35760,Low Value,20,540.283
CUST_08115,65,60 -69,Male,Married,Master,Unemployed,77769,714,Upper Middle Income,Good,5,0.53,0.85,1,14,76,Low Activity,0,72770,High Value,13,376.079
CUST_08116,54,50 - 59,Female,Married,PhD,Employed,67121,661,Upper Middle Income,Fair,4,0.09,0.94,1,1,18,Very Low Activity,0,28552,Low Value,18,390.37
CUST_08117,41,40 - 49,Female,Married,PhD,Employed,54518,653,Middle Income,Fair,9,0.12,0.96,2,11,75,Low Activity,0,71257,High Value,34,703.626
CUST_08118,68,60 -69,Male,Married,Bachelor,Employed,53810,681,Middle Income,Good,6,0.59,0.11,1,23,79,Low Activity,0,32028,Low Value,25,512.698
CUST_08119,43,40 - 49,Female,Divorced,Bachelor,Employed,47980,678,Middle Income,Good,7,0.32,0.88,0,25,17,Very Low Activity,1,25111,Low Value,19,753.277
CUST_08120,26,20 - 29,Male,Single,High School,Employed,79062,588,Upper Middle Income,Fair,3,0.45,0.85,2,9,181,Very High Activity,1,20651,Low Value,18,405.906
CUST_08121,33,30 - 39,Female,Single,Bachelor,Self-employed,81041,627,Upper Middle Income,Fair,7,0.55,0.38,3,11,166,Very High Activity,0,18257,Low Value,25,502.689
CUST_08122,69,60 -69,Male,Married,High School,Employed,55389,587,Middle Income,Fair,9,0.57,0.69,2,26,129,High Activity,0,49572,Moderate Value,18,548.988
CUST_08123,43,40 - 49,Female,Married,Master,Employed,69925,605,Upper Middle Income,Fair,9,0.58,0.93,1,24,18,Very Low Activity,0,43588,Moderate Value,16,317.472
CUST_08124,29,20 - 29,Male,Married,Bachelor,Employed,54715,725,Middle Income,Good,9,0.07,0.09,1,5,115,Moderate Activity,0,31869,Low Value,21,603.73
CUST_08125,37,30 - 39,Female,Divorced,Master,Self-employed,37716,794,Middle Income,Very Good,1,0.74,0.35,1,19,124,High Activity,1,48830,Moderate Value,19,272.331
CUST_08126,22,20 - 29,Female,Married,Bachelor,Unemployed,51449,599,Middle Income,Fair,1,0.29,0.97,2,16,153,High Activity,1,15159,Low Value,22,455.387
CUST_08127,39,30 - 39,Male,Divorced,Bachelor,Self-employed,70925,620,Upper Middle Income,Fair,2,0.11,0.55,0,17,87,Moderate Activity,0,78468,High Value,27,723.467
CUST_08128,39,30 - 39,Male,Married,Master,Self-employed,75188,638,Upper Middle Income,Fair,8,0.1,0.09,4,15,181,Very High Activity,1,74075,High Value,24,346.965
CUST_08129,27,20 - 29,Male,Single,Master,Unemployed,59954,512,Middle Income,Poor,8,0.24,0.96,0,14,15,Very Low Activity,0,45312,Moderate Value,24,650.123
CUST_08130,62,60 -69,Female,Married,Master,Employed,49751,773,Middle Income,Very Good,1,0.63,0.9,0,8,85,Moderate Activity,1,31169,Low Value,18,644.096
CUST_08131,62,60 -69,Male,Divorced,Master,Employed,43098,585,Middle Income,Fair,6,0.47,0.81,1,26,172,Very High Activity,0,7864,Very Low Value,17,397.165
CUST_08132,40,40 - 49,Female,Single,Bachelor,Employed,55261,635,Middle Income,Fair,3,0.11,0.79,1,2,164,Very High Activity,0,31310,Low Value,17,357.704
CUST_08133,29,20 - 29,Female,Divorced,PhD,Employed,56321,669,Middle Income,Fair,1,0.03,0.49,1,16,22,Very Low Activity,0,8483,Very Low Value,18,416.394
CUST_08134,37,30 - 39,Male,Married,Bachelor,Unemployed,56254,651,Middle Income,Fair,5,0.02,0.88,1,25,107,Moderate Activity,0,20220,Low Value,20,660.113
CUST_08135,47,40 - 49,Male,Married,Master,Employed,42419,652,Middle Income,Fair,2,0.42,0.31,0,15,33,Very Low Activity,0,16399,Low Value,24,464.415
CUST_08136,67,60 -69,Female,Married,Master,Employed,65327,667,Upper Middle Income,Fair,6,0.79,0.36,4,21,110,Moderate Activity,1,67640,Moderate Value,17,760.239
CUST_08137,22,20 - 29,Female,Married,High School,Employed,61492,581,Upper Middle Income,Fair,4,0.57,0.22,0,5,197,Very High Activity,1,35093,Low Value,17,459.604
CUST_08138,56,50 - 59,Female,Married,PhD,Employed,55804,647,Middle Income,Fair,8,0.81,0.4,0,12,119,Moderate Activity,0,83068,High Value,22,608.086
CUST_08139,39,30 - 39,Male,Single,PhD,Employed,60040,713,Upper Middle Income,Good,1,0.32,0.23,0,13,54,Low Activity,0,50179,Moderate Value,18,521.463
CUST_08140,37,30 - 39,Male,Divorced,Bachelor,Employed,67992,623,Upper Middle Income,Fair,7,0.14,0.34,2,0,92,Moderate Activity,0,29892,Low Value,21,506.32
CUST_08141,25,20 - 29,Female,Married,Master,Employed,68298,654,Upper Middle Income,Fair,6,0.8,0.69,2,3,89,Moderate Activity,0,16208,Low Value,16,636.874
CUST_08142,59,50 - 59,Female,Divorced,PhD,Unemployed,78907,672,Upper Middle Income,Good,9,0.73,0.43,1,18,126,High Activity,1,121436,Very High Value,25,465.912
CUST_08143,38,30 - 39,Female,Married,High School,Employed,79129,678,Upper Middle Income,Good,4,0.59,0.77,1,19,21,Very Low Activity,0,59116,Moderate Value,28,411.544
CUST_08144,27,20 - 29,Male,Married,PhD,Employed,67740,657,Upper Middle Income,Fair,6,0.89,0.48,0,1,157,High Activity,1,67707,Moderate Value,31,435.005
CUST_08145,37,30 - 39,Male,Married,Bachelor,Self-employed,57602,664,Middle Income,Fair,7,0.63,0.14,2,5,42,Low Activity,1,40866,Moderate Value,23,633.168
CUST_08146,59,50 - 59,Male,Married,Master,Employed,50319,602,Middle Income,Fair,8,0.53,0.74,0,4,169,Very High Activity,0,32305,Low Value,20,497.819
CUST_08147,56,50 - 59,Female,Single,Bachelor,Self-employed,72877,582,Upper Middle Income,Fair,7,0.5,0.07,1,6,61,Low Activity,0,27506,Low Value,27,418.749
CUST_08148,60,60 -69,Male,Divorced,Bachelor,Self-employed,42252,669,Middle Income,Fair,7,0.62,0.94,1,6,41,Low Activity,0,22231,Low Value,24,587.467
CUST_08149,65,60 -69,Female,Married,Master,Unemployed,61286,629,Upper Middle Income,Fair,6,0.52,0.84,0,9,151,High Activity,0,70738,High Value,26,489.422
CUST_08150,24,20 - 29,Female,Divorced,Bachelor,Self-employed,45986,664,Middle Income,Fair,6,0.27,0.96,0,6,109,Moderate Activity,0,42391,Moderate Value,16,534.486
CUST_08151,58,50 - 59,Male,Married,Bachelor,Employed,74651,648,Upper Middle Income,Fair,1,0.95,0.25,2,22,108,Moderate Activity,1,38633,Low Value,18,385.464
CUST_08152,45,40 - 49,Male,Married,Bachelor,Employed,72144,613,Upper Middle Income,Fair,9,0.96,0.48,0,4,43,Low Activity,0,47796,Moderate Value,23,447.998
CUST_08153,25,20 - 29,Female,Married,Bachelor,Employed,60447,621,Upper Middle Income,Fair,8,0.17,0.19,0,2,39,Very Low Activity,1,85626,High Value,25,310.269
CUST_08154,50,50 - 59,Male,Married,Bachelor,Employed,103477,561,High Income,Poor,9,0.53,0.42,1,27,161,Very High Activity,0,114140,Very High Value,10,264.102
CUST_08155,32,30 - 39,Male,Married,High School,Employed,48865,643,Middle Income,Fair,1,0.79,0.24,1,26,72,Low Activity,0,39848,Low Value,27,346.17
CUST_08156,24,20 - 29,Male,Married,Bachelor,Employed,66709,600,Upper Middle Income,Fair,6,0.05,0.85,1,5,29,Very Low Activity,0,10950,Low Value,31,451.305
CUST_08157,44,40 - 49,Female,Married,High School,Self-employed,68317,674,Upper Middle Income,Good,6,0.12,0.12,0,7,171,Very High Activity,1,27804,Low Value,16,237.039
CUST_08158,49,40 - 49,Female,Married,Bachelor,Employed,63581,646,Upper Middle Income,Fair,9,0.54,0.23,1,17,142,High Activity,0,43830,Moderate Value,24,482.218
CUST_08159,29,20 - 29,Female,Married,Bachelor,Employed,55837,669,Middle Income,Fair,2,0.03,0.26,0,16,132,High Activity,0,31040,Low Value,6,689.46
CUST_08160,24,20 - 29,Female,Married,Bachelor,Employed,61677,660,Upper Middle Income,Fair,1,0.83,0.74,1,22,130,High Activity,1,16746,Low Value,25,526.13
CUST_08161,44,40 - 49,Female,Single,High School,Self-employed,86697,683,Upper Middle Income,Good,2,0.87,0.63,2,20,21,Very Low Activity,0,35501,Low Value,25,283.707
CUST_08162,34,30 - 39,Female,Single,High School,Self-employed,60706,682,Upper Middle Income,Good,6,0.74,0.14,1,0,108,Moderate Activity,1,61181,Moderate Value,15,532.453
CUST_08163,25,20 - 29,Female,Divorced,Master,Employed,69795,630,Upper Middle Income,Fair,7,0.82,0.61,3,18,86,Moderate Activity,0,10850,Low Value,23,545.137
CUST_08164,38,30 - 39,Male,Married,Bachelor,Self-employed,35902,679,Middle Income,Good,7,0.67,0.85,0,4,87,Moderate Activity,1,23719,Low Value,22,473.587
CUST_08165,62,60 -69,Male,Single,Bachelor,Employed,57827,700,Middle Income,Good,3,0.14,0.45,3,9,77,Low Activity,0,13521,Low Value,20,434.048
CUST_08166,39,30 - 39,Female,Married,High School,Employed,94290,640,High Income,Fair,4,0.03,0.61,0,9,67,Low Activity,0,85390,High Value,19,437.799
CUST_08167,32,30 - 39,Female,Single,Bachelor,Employed,52468,684,Middle Income,Good,3,0.85,0.53,3,23,38,Very Low Activity,1,79286,High Value,21,395.399
CUST_08168,38,30 - 39,Male,Married,Master,Employed,51677,662,Middle Income,Fair,9,0.71,0.36,1,27,21,Very Low Activity,0,9626,Very Low Value,17,279.169
CUST_08169,37,30 - 39,Female,Single,Bachelor,Unemployed,86061,679,Upper Middle Income,Good,3,0.4,0,2,1,91,Moderate Activity,0,20488,Low Value,28,370.635
CUST_08170,50,50 - 59,Male,Divorced,High School,Employed,50878,679,Middle Income,Good,6,0.8,0.19,1,10,173,Very High Activity,1,41937,Moderate Value,20,438.648
CUST_08171,44,40 - 49,Male,Divorced,Bachelor,Employed,49098,707,Middle Income,Good,6,0.05,0.95,0,3,175,Very High Activity,0,22915,Low Value,15,594.754
CUST_08172,31,30 - 39,Female,Married,PhD,Self-employed,70557,562,Upper Middle Income,Poor,5,0.32,0.35,2,27,155,High Activity,0,28995,Low Value,10,675.1
CUST_08173,55,50 - 59,Male,Single,Bachelor,Self-employed,95696,684,High Income,Good,5,0.34,0.3,1,22,189,Very High Activity,1,53261,Moderate Value,23,548.268
CUST_08174,43,40 - 49,Female,Married,High School,Employed,73801,682,Upper Middle Income,Good,8,0.1,0.61,1,6,63,Low Activity,0,32757,Low Value,21,462.306
CUST_08175,37,30 - 39,Male,Married,PhD,Employed,61058,716,Upper Middle Income,Good,9,0.74,0.9,0,14,45,Low Activity,0,47387,Moderate Value,28,575.602
CUST_08176,21,20 - 29,Male,Single,Bachelor,Employed,80166,667,Upper Middle Income,Fair,8,0.78,0.3,0,22,149,High Activity,0,34733,Low Value,24,559.09
CUST_08177,35,30 - 39,Female,Married,Master,Employed,57140,688,Middle Income,Good,8,0.58,0.22,0,2,169,Very High Activity,0,61721,Moderate Value,15,566.217
CUST_08178,52,50 - 59,Female,Married,High School,Self-employed,52486,642,Middle Income,Fair,3,0.42,0.9,1,10,91,Moderate Activity,1,64219,Moderate Value,17,429.33
CUST_08179,29,20 - 29,Male,Single,High School,Employed,82484,605,Upper Middle Income,Fair,6,0.61,0.77,1,6,39,Very Low Activity,0,50887,Moderate Value,21,662.432
CUST_08180,35,30 - 39,Female,Single,Bachelor,Self-employed,79888,651,Upper Middle Income,Fair,9,0.9,0.7,2,1,162,Very High Activity,0,13854,Low Value,18,640.314
CUST_08181,48,40 - 49,Female,Married,High School,Employed,54607,645,Middle Income,Fair,5,0.36,0.56,0,9,45,Low Activity,0,28461,Low Value,22,585.16
CUST_08182,44,40 - 49,Male,Married,High School,Employed,75606,665,Upper Middle Income,Fair,4,0.33,0.43,2,15,88,Moderate Activity,0,45509,Moderate Value,25,423.231
CUST_08183,55,50 - 59,Male,Divorced,PhD,Self-employed,79550,764,Upper Middle Income,Very Good,9,0.62,0.64,2,4,112,Moderate Activity,1,87256,High Value,17,541.564
CUST_08184,42,40 - 49,Female,Single,High School,Employed,57718,664,Middle Income,Fair,5,0.68,0.22,0,11,126,High Activity,1,42600,Moderate Value,17,427.896
CUST_08185,47,40 - 49,Female,Married,Master,Employed,62475,651,Upper Middle Income,Fair,6,0.46,0.82,0,17,13,Very Low Activity,0,65990,Moderate Value,24,644.408
CUST_08186,39,30 - 39,Male,Married,Bachelor,Unemployed,42218,651,Middle Income,Fair,7,0.86,0.42,2,27,68,Low Activity,1,43330,Moderate Value,25,525.73
CUST_08187,65,60 -69,Male,Single,PhD,Employed,59818,671,Middle Income,Good,8,0.35,0.75,1,7,179,Very High Activity,0,91937,High Value,22,436.959
CUST_08188,32,30 - 39,Male,Married,PhD,Employed,51179,657,Middle Income,Fair,3,0.64,0.81,1,3,134,High Activity,0,42989,Moderate Value,23,522.468
CUST_08189,40,40 - 49,Male,Single,Bachelor,Employed,56928,659,Middle Income,Fair,1,0.67,0.08,2,16,166,Very High Activity,0,28917,Low Value,16,529.109
CUST_08190,21,20 - 29,Female,Single,Bachelor,Employed,40279,643,Middle Income,Fair,5,0.29,0.68,1,28,87,Moderate Activity,0,38421,Low Value,11,467.621
CUST_08191,41,40 - 49,Female,Married,Master,Unemployed,79696,685,Upper Middle Income,Good,9,0.02,0.3,1,8,52,Low Activity,0,57962,Moderate Value,28,641.395
CUST_08192,69,60 -69,Male,Married,High School,Self-employed,76267,604,Upper Middle Income,Fair,9,0.83,0.36,2,13,184,Very High Activity,0,105043,Very High Value,23,373.974
CUST_08193,65,60 -69,Female,Divorced,Master,Employed,79677,629,Upper Middle Income,Fair,4,0.48,0.73,1,7,171,Very High Activity,0,13603,Low Value,17,433.789
CUST_08194,21,20 - 29,Female,Single,PhD,Self-employed,60589,709,Upper Middle Income,Good,3,0.1,0.96,1,28,95,Moderate Activity,0,58614,Moderate Value,22,635.145
CUST_08195,30,30 - 39,Female,Married,High School,Employed,55329,635,Middle Income,Fair,5,0.96,0.8,1,8,169,Very High Activity,0,25050,Low Value,14,538.114
CUST_08196,67,60 -69,Female,Single,Master,Self-employed,64567,608,Upper Middle Income,Fair,2,0.3,0.29,2,5,124,High Activity,0,68117,Moderate Value,23,527.913
